frequency_ry,frequency_cm-1,raman_legacy,raman_new,ir_legacy,ir_new
0.0003995550611790879,43.846117727353025,15055.065384554437,15055.0653845544,716.9078754549732,716.9078754549714
0.00040823136818687433,44.79823275595368,13619.415472900375,13619.415472900346,648.543593947637,648.5435939476354
0.0004169076751946607,45.75034778455432,12340.635846596686,12340.635846596651,587.6493260284135,587.649326028412
0.0004255839822024472,46.70246281315498,11206.168056460281,11206.168056460254,533.6270503076324,533.6270503076312
0.00043426028921023357,47.654577841755625,10201.514205825242,10201.514205825219,485.78639075358296,485.7863907535818
0.00044293659621802005,48.60669287035628,9311.977279021807,9311.977279021787,443.4274894772289,443.42748947722794
0.00045161290322580643,49.55880789895692,8523.620797912023,8523.620797912003,405.8867046624773,405.8867046624763
0.0004602892102335929,50.51092292755758,7823.732693097865,7823.732693097841,372.5586996713269,372.5586996713257
0.0004689655172413793,51.463037956158225,7200.9916758104355,7200.991675810416,342.90436551478274,342.9043655147817
0.0004776418242491658,52.41515298475888,6645.465634647522,6645.465634647504,316.4507445070249,316.450744507024
0.00048631813125695215,53.36726801335953,6148.522758927793,6148.522758927774,292.7867980441806,292.7867980441797
0.0004949944382647386,54.31938304196018,5702.703627618826,5702.703627618809,271.5573156008965,271.55731560089566
0.000503670745272525,55.271498070560824,5301.581853194771,5301.581853194754,252.4562787235605,252.45627872355973
0.0005123470522803115,56.22361309916148,4939.628175147836,4939.62817514782,235.22038929275408,235.22038929275328
0.0005210233592880979,57.17572812776213,4612.085329286412,4612.085329286395,219.62311091840053,219.62311091839976
0.0005296996662958844,58.127843156362786,4314.856652420294,4314.85665242028,205.4693644009664,205.46936440096567
0.0005383759733036707,59.07995818496343,4044.408966767979,4044.408966767964,192.59090317942758,192.59090317942682
0.0005470522803114572,60.03207321356408,3797.689035290452,3797.6890352904384,180.84233501383105,180.84233501383042
0.0005557285873192436,60.98418824216473,3572.05230111689,3572.052301116879,170.0977286246138,170.0977286246133
0.0005644048943270301,61.936303270765386,3365.202426082614,3365.2024260826015,160.24773457536256,160.247734575362
0.0005730812013348165,62.88841829936603,3175.140149297446,3175.1401492974373,151.19714996654506,151.1971499665446
0.000581757508342603,63.84053332796669,3000.1200938410216,3000.120093841011,142.86286161147723,142.86286161147672
0.0005904338153503893,64.79264835656733,2838.614299546228,2838.6142995462183,135.17210950220135,135.17210950220087
0.0005991101223581758,65.74476338516799,2689.2814201296205,2689.281420129612,128.0610200061724,128.061020006172
0.0006077864293659622,66.69687841376863,2550.9406768808153,2550.940676880807,121.47336556575311,121.47336556575272
0.0006164627363737486,67.64899344236927,2422.549800872769,2422.549800872762,115.35951432727472,115.35951432727437
0.000625139043381535,68.60110847096993,2303.1863183441305,2303.186318344123,109.67553896876811,109.67553896876774
0.0006338153503893214,69.55322349957058,2192.0316393635158,2192.031639363508,104.38245901731027,104.38245901730988
0.0006424916573971079,70.50533852817124,2088.3574992873055,2088.3574992872987,99.4455952041574,99.44559520415706
0.0006511679644048943,71.45745355677188,1991.5143776182176,1991.5143776182117,94.83401798181987,94.8340179818196
0.0006598442714126808,72.40956858537254,1900.9215815686794,1900.9215815686728,90.52007531279426,90.52007531279395
0.0006685205784204672,73.36168361397318,1816.0587337747202,1816.0587337747143,86.47898732260572,86.47898732260545
0.0006771968854282536,74.31379864257384,1736.4584468681326,1736.4584468681269,82.68849746991107,82.6884974699108
0.00068587319243604,75.26591367117449,1661.7000034669716,1661.7000034669668,79.12857159366533,79.12857159366509
0.0006945494994438265,76.21802869977513,1591.403889845591,1591.4038898455856,75.7811376116948,75.78113761169456
0.0007032258064516129,77.17014372837578,1525.2270561586372,1525.2270561586324,72.62985981707796,72.62985981707774
0.0007119021134593994,78.12225875697644,1462.8587965061145,1462.8587965061106,69.65994269076735,69.65994269076717
0.0007205784204671857,79.07437378557708,1404.0171590755976,1404.0171590755945,66.85795995598086,66.85795995598068
0.0007292547274749722,80.02648881417774,1348.44581069086,1348.445810690857,64.21170527099333,64.21170527099319
0.0007379310344827586,80.97860384277838,1295.911291834508,1295.9112918345043,61.71006151592894,61.71006151592877
0.0007466073414905451,81.93071887137904,1246.2006080068472,1246.2006080068436,59.342886095564154,59.34288609556398
0.0007552836484983315,82.88283389997969,1199.119111472194,1199.1191114721908,57.100910070104476,57.10091007010432
0.0007639599555061178,83.83494892858033,1154.4886343042149,1154.4886343042124,54.97564925258166,54.97564925258154
0.0007726362625139043,84.78706395718099,1112.1458394015558,1112.1458394015526,52.959325685788386,52.95932568578822
0.0007813125695216907,85.73917898578163,1071.9407609908144,1071.9407609908114,51.04479814241974,51.044798142419594
0.0007899888765294772,86.6912940143823,1033.7355102199413,1033.7355102199388,49.22550048666387,49.22550048666375
0.0007986651835372636,87.64340904298294,997.4031248979969,997.4031248979941,47.49538689990462,47.495386899904474
0.00080734149054505,88.59552407158358,962.8265453614575,962.8265453614551,45.84888311245036,45.84888311245024
0.0008160177975528364,89.54763910018423,929.8977009293342,929.8977009293319,44.280842901396866,44.28084290139675
0.0008246941045606229,90.49975412878489,898.5166935206915,898.516693520689,42.78650921527102,42.78650921527091
0.0008333704115684093,91.45186915738553,868.5910668080508,868.5910668080489,41.36147937181194,41.36147937181185
0.0008420467185761958,92.40398418598619,840.0351508178439,840.0351508178419,40.00167384846876,40.001673848468656
0.0008507230255839822,93.35609921458683,812.7694732055757,812.7694732055741,38.70330824788456,38.70330824788448
0.0008593993325917686,94.30821424318749,786.7202295628125,786.7202295628107,37.46286807441964,37.46286807441955
0.000868075639599555,95.26032927178814,761.8188060841596,761.8188060841582,36.27708600400761,36.27708600400753
0.0008767519466073415,96.2124443003888,738.001348758909,738.0013487589074,35.14292136947186,35.14292136947178
0.0008854282536151279,97.16455932898944,715.2083739741461,715.2083739741445,34.057541617816476,34.0575416178164
0.0008941045606229144,98.1166743575901,693.3844160406686,693.3844160406672,33.01830552574613,33.01830552574606
0.0009027808676307007,99.06878938619074,672.4777076943408,672.4777076943393,32.0227479854448,32.022747985444724
0.0009114571746384872,100.02090441479139,652.4398900954515,652.4398900954502,31.0685661950215,31.06856619502144
